Source;Destination;Length;Source Address;Destination Address;Source.1;Destination.1;Address_Resolution_Protocol;Internet_Control_Message_Protocol;Transmission_Control_Protocol;Info;label
10.0.123.3;10.0.123.2;160;80.45.185.73;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;1264;2.103.7.182;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;1264;187.2.124.230;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;160;155.191.157.57;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;21.114.188.30;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;103.113.33.11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;1078;9.135.212.186;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;1264;28.239.174.76;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;248.248.85.181;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;81.37.139.200;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;1078;113.67.8.223;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;1264;36.222.124.188;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;46.178.223.144;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;556;41.187.206.76;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;1264;224.157.22.81;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;1264;60.120.208.16;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;160;110.84.31.98;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;334;224.152.58.9;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;810;37241239159;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;848;91.53.217.250;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;1;1;0;6;1
10.0.123.3;10.0.123.2;160;253.224.101.220;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;1264;173.139.52.6;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;916;219.76.98.214;10.0.0.33;26:ed:57:4a:6a:84;ff:ff:ff:ff:ff:ff;1;1;0;6;1
10.0.123.3;10.0.123.2;160;62.187.11.101;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.2;10.0.123.3;2962;228.25.205.239;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.2;10.0.123.3;2962;###############################################################################################################################################################################################################################################################;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.3;10.0.123.2;1264;248.51.219.2;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;1300;139.207.97.129;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.2;10.0.123.3;1242;193.166.188.181;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.2;10.0.123.3;2962;151.248.220.66;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.2;10.0.123.3;2962;211.192.115.126;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.2;10.0.123.3;1514;141.91.176.221;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.2;10.0.123.3;2962;96.142.131.184;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;1;1;0;3;1
10.0.123.2;10.0.123.3;2962;###############################################################################################################################################################################################################################################################;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.2;10.0.123.3;2962;2.208.43.67;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.2;10.0.123.3;2962;165.11.150.60;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.2;10.0.123.3;1986;113.57.230.121;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;3;1
10.0.123.3;10.0.123.2;160;2170217137;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;148;113.98.219.41;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;1114;2,11E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;1;0;6;1
10.0.123.3;10.0.123.2;1264;169.211.37.88;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;217.206.220.97;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;556;2.181.239.45;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;1264;93.200.62.74;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;1300;1,74E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;160;159.223.73.219;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;238.154.86.229;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;892;28.1.157.121;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;438;207.238.76.239;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;1300;2,35E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;160;31.79.84.37;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;1264;127.124.20.119;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;532;121.133.154.127;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;450;14.176.217.78;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;1;0;6;1
10.0.123.3;10.0.123.2;160;225.11.253.201;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;154.19.254.112;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;1300;46.211.91.56;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;1264;40.19.210.250;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;44.169.184.250;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;229.184.67.144;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;51.183.79.193;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;334;111.207.37.70;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;996;37223104185;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;1300;25244181165;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;160;1.122.86.30;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;148;2.103.252.80;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;1264;55.158.64.14;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;1300;2,29E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;160;37211188158;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;1546;117.86.124.66;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;1684;220.194.34.181;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;4612;11.31.212.213;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;4572;###############################################################################################################################################################################################################################################################;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;1;0;6;1
10.0.123.3;10.0.123.2;9862;194.219.62.51;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;2140;79.193.1.11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;2962;36.143.198.82;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;1;0;0;1;1
10.0.123.3;10.0.123.2;1514;188.31.138.233;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;2962;1,45E+11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;4;1
10.0.123.3;10.0.123.2;1276;1,01E+11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;5;1
10.0.123.3;10.0.123.2;432;199.63.121.14;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;5;1
10.0.123.3;10.0.123.2;1554;1,43E+11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;###############################################################################################################################################################################################################################################################;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;127.188.91.127;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;215.218.45.93;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;55.194.143.74;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;198.151.51.158;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;76.41.85.14;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;187.21.200.46;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;129.76.178.32;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;32.51.79.239;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;85.128.70.37;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;85213189139;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;2,38E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;214.203.117.10;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;188.189.30.159;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;178.66.121.219;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;52.236.35.1;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;211.98.11.80;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;228.229.228.181;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;86.18.86.89;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;67.82.222.172;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;###############################################################################################################################################################################################################################################################;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;127.81.16.125;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;164.124.12.105;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;253.253.218.74;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;48117217105;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;81.107.222.22;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;184.143.61.211;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;11.128.168.64;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;244.51.217.224;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;28188212124;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;244.69.183.64;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;1.123.81.212;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;10.162.128.239;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;189.164.33.188;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;75.105.159.73;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;139.170.114.55;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;181.174.206.73;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;125.238.114.93;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;55181166137;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;124.15.206.104;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;93.189.98.11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;139.111.228.11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;130.238.213.49;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;137.206.44.255;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;172.7.248.110;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;251.173.130.99;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;110.112.152.253;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;142.46.41.2;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;40.85.49.186;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;1,41E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;14.86.117.192;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;57.118.36.239;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;38.206.128.52;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;5.174.21.85;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;203.189.200.74;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;213.117.84.144;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;241.25.93.165;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;188.101.181.198;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;84.11.69.225;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;238.149.75.2;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;174.98.72.117;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;2,11E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;219.15.178.233;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;219.165.25.11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;28.38.73.162;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;143.15.31.124;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;149.238.82.218;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;1186238201;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;137.122.227.84;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;133.141.79.2;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;117.190.63.149;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;1,69E+11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;109.98.184.238;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;1,30E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;174.76.179.88;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;15.111.74.210;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;228.115.78.45;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;1,18E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;168.248.137.151;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;252.45.208.35;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;238.235.74.67;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;178.69.184.198;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;73107139224;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;15212138255;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;2.138.159.85;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;206.114.144.78;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;138.75.11.157;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;174.80.62.161;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;74217192143;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;43.184.181.14;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;217.211.160.44;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;208.181.89.87;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;136.130.206.251;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;###############################################################################################################################################################################################################################################################;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;142.247.192.99;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;201.28.115.194;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;119.16.120.131;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;69.96.222.218;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;212.238.93.211;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;11.215.229.22;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;2,23E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;98.219.51.238;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;183.118.189.43;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;51.112.238.189;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
